client_id,BTS,etat_client
36100098,36X005,Active
15011285,15X170,Active
44080010,44X083,Active
24070048,24X005,Active
31012781,31X222,Terminated
5370101,05X163,Active
25060460,25X108,Active
14380179,14X155,Active
6370119,06X039,Active
26500016,26X056,Active
22090040,22X029,Active
2240130,02X144,Active
9070646,09X120,Active
23060324,23X090,Active
48270338,48X049,Active
9170344,16X490,Active
17240136,17X038,Active
31100072,31X101,Active
16460218,16X1071,Active
28010410,28X081,Active
42170168,33X010,Active
20010589,20X034,Active
35180079,16X486,Active
2110074,02X176,Active
44220288,44X120,Active
2320059,02X097,Terminated
17010961,17X005,Active
26010056,26X085,Active
23011737,19X339,Active
16090580,16X645,Active
22150003,22X033,Active
31011320,31X231,Active
16270195,16X1266,Active
35240220,16X599,Active
45090101,45X030,Active
6230015,06X030,Active
31150415,31X001,Active
18280010,18X020,Active
16280204,16X788,Active
16210039,16X412,Terminated
34280026,34X033,Active
14010734,31X209,Active
6011564,06X048,Active
15011610,15X011,Active
35180197,35X101,Active
12010342,12X107,Active
16160117,16X478,Active
24010804,24X003,Active
26010908,26X067,Active
4010362,04X148,Terminated
44200170,44X075,Active
17140087,17X014,Active
16500438,16X176,Active
4190019,04X126,Active
22340226,22X155,Active
40010448,40X011,Active
16090418,16X1086,Active
16230108,16X008,Terminated
31013151,31X026,Active
35080262,35X024,Active
16170251,16X898,Active
4010432,04X079,Active
42040003,42X064,Active
7020015,07X026,Active
8011222,08X027,Active
42190234,42X034,Active
19330337,19X162,Active
21240044,21X018,Active
18110063,18X056,Terminated
21360140,21X127,Active
29010925,29X046,Terminated
26580054,26X117,Active
41010507,41X017,Active
48040025,48X075,Active
5010427,05X180,Active
16170793,16X1100,Active
35120113,35X081,Active
25050251,25X174,Active
39010669,39X036,Active
47070019,47X013,Active
3010602,03X015,Active
23110073,23X057,Active
3010432,03X026,Active
9150092,09X208,Active
36060011,36X096,Active
24110010,24X030,Active
21030036,24X061,Active
31200007,31X288,Active
17110090,17X066,Active
13010530,13X046,Active
48010161,48X040,Active
7011436,07X062,Active
32040031,32X024,Active
16210312,16X504,Active
16050593,16X184,Active
4040083,04X037,Active
48150102,48X097,Active
25012607,25X102,Active
43320033,25X080,Active
23030090,23X028,Active
15210112,15X108,Active
31013032,31X527,Active
46010673,46X027,Active
31060039,31X058,Active
10110015,10X064,Active
14380340,14X040,Active
36030052,36X014,Active
10430228,10X012,Active
18170008,18X072,Active
12060009,12X006,Active
7011054,07X033,Active
22012060,22X006,Active
13010885,13X122,Active
19010617,19X097,Active
10350114,10X063,Active
23060199,23X062,Active
30010678,30X007,Active
21060320,21X002,Active
16220184,16X903,Active
19170021,19X038,Active
15450217,15X107,Active
22190038,22X150,Active
39010794,39X107,Terminated
13110016,13X177,Terminated
21100019,21X004,Active
44270326,44X168,Active
18260192,18X011,Active
4010377,04X119,Active
1240205,01X048,Active
42190287,42X034,Active
19330698,19X103,Active
26010534,26X124,Active
28420009,28X078,Active
25030208,25X032,Active
13420060,13X038,Active
14380169,14X040,Active
31013054,31X332,Active
19010195,19X151,Active
5060389,05X080,Active
26090408,26X041,Active
44220370,02X140,Active
31150364,31X035,Active
6290095,06X259,Active
7350097,07X163,Active
44190096,44X109,Terminated
18010685,18X006,Active
25070406,25X089,Active
18280004,18X020,Active
31013575,31X065,Active
34220067,34X128,Active
5390057,05X024,Active
29450295,29X141,Active
40060013,40X007,Active
41010709,41X022,Active
44020018,44X084,Active
2010346,02X144,Active
16110089,16X584,Active
18070035,18X045,Active
13240002,13X110,Active
36010257,36X016,Active
6010907,06X206,Active
18010797,18X026,Active
4250006,04X147,Active
16550234,16X162,Active
8010370,08X074,Active
16210563,16X412,Active
34010086,34X005,Active
24080009,24X041,Active
21010869,21X157,Active
43010181,43X001,Active
16530160,16X098,Active
24240030,24X036,Active
15011167,15X120,Active
16120252,16X111,Active
31040367,31X101,Active
10011173,10X007,Active
43200035,43X022,Active
17010940,17X028,Active
42010300,42X032,Active
13190005,13X116,Active
23011343,23X058,Active
27100002,27X084,Active
32010546,32X043,Active
26110007,26X070,Active
42050073,42X012,Active
5510024,05X055,Terminated
44320024,44X052,Active
31160213,31X484,Active
10050107,10X038,Active
47050034,47X008,Active
2320024,02x21,Active
22010807,22X059,Active
4070047,04X006,Active
5400034,05X113,Terminated
28390164,28X144,Active
5540007,05X112,Active
20010541,20X034,Active
5040058,05X173,Active
10180058,10X073,Active
25090073,25X048,Active
16400470,16X966,Active
9010726,09X165,Active
4020071,04X017,Active
44010078,44X046,Terminated
25012010,25X021,Active
31010980,31X003,Terminated
12080006,12X059,Active
39010807,39X027,Active
18250035,18X104,Active
18010853,18X099,Active
25020094,25X158,Active
19330624,19X239,Active
34200063,34X078,Active
16160243,16X397,Active
16400132,16X839,Active
39270021,39X004,Active
21360060,21X091,Active
21180054,21X101,Active
48380126,48X104,Active
25080058,25X049,Active
34010804,34X002,Active
16030046,16X918,Active
14280010,14X154,Active
46010129,46X152,Active
19560003,19X070,Active
39210030,39X036,Active
38110034,38X066,Terminated
16210606,16X838,Active
16160194,16X132,Active
44010399,44X041,Active
38010570,38X002,Active
23010805,23X011,Active
5350048,05X053,Terminated
10380005,10X050,Terminated
39040043,39X006,Active
2300003,02X092,Active
13550037,13X065,Terminated
28010236,28X028,Active
48010622,48X053,Active
15200149,15X036,Active
25012447,25X347,Active
2080217,02X065,Active
22011606,22x20,Active
25050225,25X042,Active
28010838,28X028,Active
25060105,25X038,Active
44160054,44X019,Active
15270163,15X138,Active
16510221,16X496,Active
35010263,16X407,Active
48010706,48X022,Active
28190011,28X050,Active
27010370,27X002,Active
7340100,07X009,Active
23030113,23X093,Active
36090006,36X069,Active
16390160,16X425,Active
43270026,43X011,Active
21060364,21X001,Active
18270028,18X023,Active
26010487,26X011,Active
44210086,44X113,Active
7120028,07X024,Active
18120394,18X010,Active
26270120,26X116,Active
13370032,13X036,Active
14010631,14X036,Active
34140072,34X055,Active
19540009,19X165,Active
29280080,29X031,Active
3020276,03X009,Active
46090044,46X111,Active
6230042,06X044,Active
28180007,28X038,Active
12010184,12X100,Active
2030073,02X027,Active
3010332,03X013,Active
27200026,27X165,Active
48270201,48X008,Active
26090089,26X138,Active
9170282,09X115,Active
30020042,30X114,Terminated
26090443,26X167,Active
7340108,07X049,Active
27070221,27X058,Active
7360072,07X107,Active
23090003,23X029,Active
6011506,19X110,Active
31170021,31X070,Active
27260076,27X019,Active
21110022,21X045,Active
19011644,19X130,Active
45030187,45X045,Active
26550035,26X125,Active
35300077,35X133,Active
13410014,13X047,Active
19011942,19X285,Active
16490508,16X597,Active
24010955,24X023,Active
16290477,16X187,Active
25061187,25X117,Active
2240222,02X144,Active
17360013,17X029,Active
21350068,21X030,Active
39010157,39X027,Active
15460074,15X110,Active
43010213,43X064,Terminated
16010076,16X429,Active
24011056,24D00,Active
4030002,04X070,Active
10320367,10X018,Active
2060070,02X210,Active
16050335,16X514,Active
43090206,43X028,Active
38050138,38X022,Active
43010225,43X002,Active
22010492,22X219,Active
31010436,31X206,Active
46010642,46X007,Active
48010418,48X111,Active
26010906,26X010,Active
9090006,09X022,Terminated
19011601,19X013,Active
6050296,06X067,Active
28030040,28X080,Active
42010287,42X159,Active
4010154,04X079,Terminated
26010950,26X123,Active
6070018,06X110,Active
25050176,25X129,Active
22500005,22X203,Active
38210139,38X019,Active
15011661,15X181,Active
15270240,15X015,Active
32010466,32X068,Active
34010180,34X035,Active
16530008,16X098,Terminated
19040138,19X034,Active
25100015,25X079,Active
14380058,14X040,Active
29450472,29X064,Active
9070192,09X122,Active
42030090,42X016,Active
35010292,35X040,Active
9070494,09X041,Active
16240446,16X526,Active
27320005,27X069,Active
17010837,17X085,Active
48010844,48X110,Active
13120005,13X117,Active
6170008,06X052,Active
29380004,29X176,Active
14380014,14X097,Active
16170468,16X397,Active
9170210,16X1119,Active
8010741,08X004,Active
42010303,42X006,Active
39010571,39X021,Active
31012474,31X102,Active
39010457,39X025,Active
42070353,42X003,Active
14090081,14X085,Active
13540107,13X060,Active
46070231,46X067,Active
12060108,12X043,Terminated
9250123,09X016,Active
16490401,16X597,Active
24011116,24X042,Active
26550042,26X125,Active
48010238,48X111,Terminated
14190006,14X023,Active
39010606,39X036,Active
45090187,45X002,Active
14400005,14X099,Active
30140024,30X075,Active
36070185,36X011,Active
6010337,06X003,Active
18080020,18X030,Active
38180001,38X040,Active
44010374,44X049,Active
14160104,14X021,Active
47030083,47X017,Active
39010450,39X030,Active
44210074,44X046,Active
31013274,31X085,Active
9250127,09X118,Active
5011605,05X021,Active
41010625,41X041,Active
16260353,16X734,Active
2060013,02X117,Active
20011043,20X036,Active
33030009,06X037,Active
4070316,04X030,Active
21320017,21X031,Active
34230051,34X106,Active
18010265,18X039,Active
24010830,24X086,Active
36120077,23X029,Active
4050093,04X088,Active
6370135,06X019,Active
15530089,15X025,Active
48200117,48X042,Terminated
32100049,32X052,Active
7011103,07X005,Active
16030192,16X104,Active
13010117,13X125,Active
16010358,16X321,Active
7080007,07X120,Active
16180158,16X823,Active
5410007,05X030,Active
16140296,16X380,Active
22012016,22X014,Active
13280171,13X019,Active
21190134,21X003,Active
46110050,46X087,Active
39010029,39X036,Terminated
9170263,09X024,Active
10010891,10X002,Terminated
3010856,03X084,Active
5012045,05X093,Active
6370131,06X031,Active
3010528,03X009,Active
38190013,38X027,Active
6090129,06X023,Active
22012263,22X084,Active
44010311,44X049,Terminated
35080250,16X747,Active
21150064,21X057,Active
2230001,02X154,Active
16240012,16X886,Active
16340105,16X196,Active
43230007,43X048,Active
35010305,35X030,Active
44220372,44X033,Active
15011787,15X170,Active
2030188,02X006,Active
45030275,45X040,Active
15011366,15X073,Active
5010398,05X185,Active
9230268,38X003,Active
32100085,32X048,Active
42240037,42X065,Active
25012610,25X085,Active
32050011,32X002,Active
42120011,42X015,Active
13200079,13X056,Active
27210002,27X071,Active
23011723,23X107,Active
2020068,02X194,Active
8011113,08X007,Active
2200194,02X007,Active
18120164,18X010,Active
16510198,16X083,Terminated
1050007,01X026,Active
41010844,41X023,Active
16530187,16X154,Active
31250281,31X452,Active
16400603,16X1186,Active
40090003,40X011,Active
13220173,13X062,Active
28150011,28X029,Active
22290017,22X074,Active
10010659,10X127,Terminated
2010379,02X068,Active
23012005,23X021,Active
46130081,46X003,Terminated
19570011,19X110,Active
22012377,22X168,Active
25100007,25X079,Active
23011686,23X205,Active
27170123,27X110,Active
15230003,15X038,Terminated
2320035,02X018,Active
5370002,05X115,Active
7010294,07X037,Active
10010501,10X053,Active
31080739,31X574,Active
14050072,14X043,Active
10010420,10X083,Active
16120298,16X502,Active
22010874,20X055,Active
16530200,16X513,Active
16010335,02X183,Active
25010381,25X205,Active
29010660,29X079,Terminated
42190450,42X184,Active
21060087,21X135,Active
15011525,15X180,Active
18020003,18X033,Active
9011377,09X014,Active
28320009,28X048,Active
10430275,10X012,Active
46220038,46X106,Terminated
43280015,43X090,Active
27011028,27X186,Active
10050090,10X069,Terminated
16440125,16X107,Active
7011656,05X189,Terminated
16570304,16X879,Active
15580087,15X012,Active
21320010,21X031,Active
34011285,34X068,Active
22010671,22X124,Active
5060223,05X116,Active
41200066,41X004,Active
17011101,17X102,Active
18280069,18X060,Active
24290017,24X072,Active
8011080,08X045,Active
25010729,44X117,Terminated
44270142,44X065,Active
27010125,27X003,Active
9230527,09X004,Active
22011569,22X094,Active
26010940,26X038,Active
17270204,17X070,Active
26150017,26X141,Active
18120276,18X027,Active
22220015,22X100,Active
25060726,25X036,Active
17110101,17X103,Active
21160021,21X135,Active
28200097,28X021,Active
8011295,08X091,Active
19011215,19X285,Active
12010152,12X114,Active
7010862,07X001,Active
27120080,27X116,Terminated
13390353,13X194,Active
16440121,16X411,Active
22150008,22X021,Active
21090020,21X064,Active
46220027,46X105,Active
31220026,31X412,Active
16020445,16X030,Active
16570254,16X607,Active
24010530,24X002,Active
5011695,05X004,Active
24040053,24X089,Active
23080135,23X172,Active
7210054,07X101,Active
2011108,02X051,Active
44060024,44X013,Active
2340075,02X022,Active
10050210,10X069,Active
25030250,25X032,Active
45030279,45X003,Active
9230322,09X106,Active
35290115,35X112,Active
7240010,07X088,Active
10430215,10X012,Active
25010311,25X069,Active
48330108,02x20,Active
16400453,10X074,Terminated
10320325,10X032,Terminated
35080311,35X027,Active
4050043,04X033,Active
13500173,13X247,Active
18160086,18X098,Active
4060027,04X117,Active
36110159,36X009,Active
15340183,15X100,Active
9070255,09X084,Active
15500131,15X204,Active
31080634,31X099,Active
16130402,16X813,Active
40040016,40X023,Active
46010147,46X167,Active
26010787,26X066,Active
17070437,17X105,Active
6010808,06X074,Active
41010288,41X056,Active
4010425,04X079,Active
16160390,16X711,Active
26510018,26X150,Active
31010546,31X090,Active
28390011,28X122,Active
7010628,07X092,Active
5010403,05X077,Active
23011170,23X022,Active
14380140,14X049,Active
44020003,44X084,Active
18010967,18X002,Active
6010750,06X077,Active
20110119,20X057,Active
23020004,23X108,Active
31080874,31X241,Active
27050051,27X032,Terminated
30190097,30X014,Active
10120020,10X063,Active
46150169,46X041,Active
16170054,16X898,Active
21380024,21X092,Active
13011197,13X006,Active
1010252,11X006,Active
2330232,02X015,Active
28400016,28X019,Active
7100038,07X006,Active
35180244,16X397,Terminated
18090035,18X028,Active
17140100,17X014,Active
17240292,17X120,Active
9150056,09X053,Active
2090048,02X021,Active
12130021,12X027,Active
9250117,09X086,Active
7340187,07X102,Active
31080768,31X143,Active
23010181,23X083,Active
16250112,16X856,Active
48010917,48X053,Active
12060177,12X084,Active
27010547,27X057,Active
29010748,29X062,Terminated
45020003,45X025,Active
